place_name,place_address,orig_lat,orig_lng,naver_place_id,naver_url,naver_lat,naver_lng,match_confidence,matched_name,matched_address,verification_status,mismatch_flag,mismatch_reason
동부빌딩,인천 부평구 장제로 138,37.497089,126.731047,16875312,https://map.naver.com/p/entry/place/16875312,37.4973815,126.730876,high,동부빌딩,인천 부평구 장제로 138 인천 부평구 부평동 132-5,verified,false,
두끼 인천삼산점,인천 부평구 충선로209번길 13,37.507872,126.735615,1639094138,https://map.naver.com/p/entry/place/1639094138,37.5078833,126.7356106,high,두끼 인천삼산점,인천 부평구 충선로209번길 13 인천 부평구 삼산동 460-3,verified,false,
송현방앗간 앞,인천 제물포구 쌍우물로 32,37.481886,126.632103,,,,,failed,,,not_matched,false,
신한진빌라,인천 제물포구 화도진로88번길 57,37.481542,126.631980,16584889,https://map.naver.com/p/entry/place/16584889,37.4814975,126.6319216,high,신한진빌라,인천 제물포구 화도진로88번길 57 인천 제물포구 화수동 278-4,verified,false,
용현동 집,인천 미추홀구 수봉로128번길 34,37.457046,126.661860,,,,,failed,,,not_matched,false,
수봉남로,인천 미추홀구 수봉남로18번길 81-59,37.457053,126.659785,,,,,failed,,,not_matched,false,
인천미추홀경찰서 학동지구대,인천 미추홀구 인하로 150-1,37.448944,126.664617,35896309,https://map.naver.com/p/entry/place/35896309,37.439927,126.6746829,mid,인천미추홀경찰서 학동지구대,인천 미추홀구 학익소로63번길 92 인천 미추홀구 학익동 52-19,verified,false,
명문숯불갈비,인천 연수구 능허대로 239,37.415201,126.652116,16499826,https://map.naver.com/p/entry/place/16499826,37.415119,126.652121,mid,명문숯불갈비 송도본점,인천 연수구 능허대로 239 인천 연수구 옥련동 557-3,verified,false,
송도랜드마크씨티1호근린공원,인천 연수구 송도동 330-1,37.412257,126.632712,1658902513,https://map.naver.com/p/entry/place/1658902513,37.4072954,126.6105816,mid,랜드마크시티18호근린공원,인천 연수구 랜드마크로 194 인천 연수구 송도동 308-2,verified,false,
송도센트럴파크호텔,인천 연수구 테크노파크로 193,37.390514,126.637403,19398065,https://map.naver.com/p/entry/place/19398065,37.3906387,126.6375923,high,송도센트럴파크호텔,인천 연수구 테크노파크로 193 인천 연수구 송도동 38,verified,false,
더샵센트럴파크1,인천 연수구 센트럴로 232,37.397422,126.636641,31664743,https://map.naver.com/p/entry/place/31664743,37.3967313,126.6371126,high,송도더샵센트럴파크1몰,인천 연수구 센트럴로 232 인천 연수구 송도동 23-3,verified,false,
더샵센트럴파크2,인천 연수구 센트럴로 194,37.393786,126.641874,32350363,https://map.naver.com/p/entry/place/32350363,37.3944473,126.6405635,high,송도더샵센트럴파크2몰,인천 연수구 센트럴로 194 인천 연수구 송도동 23-4,verified,false,
송도컨벤시아 사거리,인천 연수구 센트럴로 123,37.388143,126.645553,,,,,failed,,,not_matched,false,
트리플스트리트,인천 연수구 송도과학로16번길 33-3,37.379792,126.660955,1345889238,https://map.naver.com/p/entry/place/1345889238,37.3796414,126.6606631,mid,죠죠 트리플스트리트점,인천 연수구 송도과학로16번길 33-3 121b-2호 인천 연수구 송도동 176-1,verified,false,
송도국제대로,인천 연수구 송도미래로 10,37.369465,126.645694,,,,,failed,,,not_matched,false,
서정대학교 서정관,경기 양주시 은현면 화합로 1049-56,,,1857181220,https://map.naver.com/p/entry/place/1857181220,37.8571717,127.0375426,mid,서정대학교서정관,경기 양주시 은현면 화합로 1049-56 경기 양주시 은현면 용암리 681-1,verified,false,
의정부성모병원,경기 의정부시 천보로 271,37.758651,127.077951,1121471417,https://map.naver.com/p/entry/place/1121471417,37.7587045,127.0777625,mid,테이블비 의정부성모병원점,경기 의정부시 천보로 271 경기 의정부시 금오동 65-1,verified,false,
남포동집,경기 파주시 법원읍 술이홀로1698번길 8,37.912446,126.895047,1483882823,https://map.naver.com/p/entry/place/1483882823,37.912473,126.895066,high,남포동집,경기 파주시 법원읍 술이홀로1698번길 8 경기 파주시 법원읍 웅담리 355-17,verified,false,
헤이리사거리,경기 파주시 탄현면 법흥리 1647,37.782980,126.693432,,,,,failed,,,not_matched,false,
오눈오네,경기 파주시 문발로 137,37.706730,126.685959,1863243891,https://map.naver.com/p/entry/place/1863243891,37.7067394,126.6859419,high,오눈오네,경기 파주시 문발로 137 경기 파주시 문발동 530-3,verified,false,
파주행복요양원,경기 파주시 광탄면 양지말길 89,37.750243,126.859072,36366942,https://map.naver.com/p/entry/place/36366942,37.8009102,126.9568829,low,양주행복마을요양원,경기 양주시 백석읍 월암로 72-5 양주행복마을 요양원 경기 양주시 백석읍 홍죽리 449-1,verified,false,
한길육교,경기 파주시 와동동 1471-1,37.726366,126.765203,,,,,failed,,,not_matched,false,
초롱유치원,경기 고양시 일산서구 송포로 292-24,37.689424,126.726989,18425185,https://map.naver.com/p/entry/place/18425185,37.6894347,126.7266877,high,초롱유치원,경기 고양시 일산서구 송포로 292-24 초롱유치원 경기 고양시 일산서구 가좌동 157-5,verified,false,
일산호수공원선인장전시관,경기 고양시 일산동구 호수로 731,37.664447,126.760442,1014015652,https://map.naver.com/p/entry/place/1014015652,37.6570866,126.7612189,mid,호수공원(선인장전시관),경기 고양시 일산동구 장항동,verified,false,
소노캄 고양 웨스트타워,경기 고양시 일산동구 태극로 18,37.662564,126.750200,1812691028,https://map.naver.com/p/entry/place/1812691028,37.6625944,126.7500977,high,소노캄고양웨스트타워,경기 고양시 일산동구 태극로 18 소노캄고양웨스트타워 경기 고양시 일산동구 장항동 1755,verified,false,
이케아 고양점,경기 고양시 덕양구 권율대로 420,37.629589,126.863124,1794094842,https://map.naver.com/p/entry/place/1794094842,37.6291507,126.8627207,high,이케아 고양점,경기 고양시 덕양구 권율대로 420 이케아 고양점 경기 고양시 덕양구 도내동 1003,verified,false,
리븐델게스트하우스,경기 가평군 청평면 고재길 262-46,37.702623,127.516678,,,,,failed,,,not_matched,false,
벚꽃마을 세종그라시아 옆,경기 부천시 상이로 46,37.493981,126.744771,,,,,failed,,,not_matched,false,
오정경찰서,경기 부천시 소사로 631,37.514576,126.800459,4709749867,https://map.naver.com/p/entry/place/4709749867,37.5145714,126.8003902,high,부천오정경찰서,경기 부천시 오정구 소사로 631 부천오정경찰서 경기 부천시 오정구 여월동 304,verified,false,
안산소방서,경기 안산시 단원구 화랑로 407,37.321736,126.832959,11566077,https://map.naver.com/p/entry/place/11566077,37.3219658,126.8330221,high,안산소방서,경기 안산시 단원구 화랑로 407 안산소방서(고잔119안전센터) 경기 안산시 단원구 고잔동 515-1,verified,false,
더헤븐CC,경기 안산시 단원구 대선로 466,37.229053,126.565323,1015024769,https://map.naver.com/p/entry/place/1015024769,37.2289563,126.5655212,high,더헤븐CC,경기 안산시 단원구 대선로 466 더헤븐CC 경기 안산시 단원구 대부남동 1369,verified,false,
대왕판교로,경기 성남시 분당구 대왕판교로 660,37.400466,127.106813,,,,,failed,,,not_matched,false,
행궁동 비원,경기 수원시 팔달구 신풍로63번길 3-1,37.286622,127.013572,1736497628,https://map.naver.com/p/entry/place/1736497628,37.2866651,127.0135982,high,행궁동 비원,경기 수원시 팔달구 신풍로63번길 3-1 지하1층 경기 수원시 팔달구 장안동 53-8,verified,false,
고덕두레 어린이 공원,경기 평택시 고덕동 1894-5,37.057118,127.046693,1309785987,https://map.naver.com/p/entry/place/1309785987,37.0571588,127.0467045,high,고덕두레어린이공원,경기 평택시 고덕동,verified,false,
금강랜드,전북 군산시 성산면 철새로 53,36.016129,126.758044,1377819538,https://map.naver.com/p/entry/place/1377819538,36.0164377,126.7582,high,금강랜드키즈카페,전북 군산시 성산면 철새로 53 전북 군산시 성산면 성덕리 430-17,verified,false,
익산교도소 세트장,전북 익산시 성당면 함낭로 207,36.069431,126.930601,37471479,https://map.naver.com/p/entry/place/37471479,36.0695673,126.9315194,high,익산 교도소 세트장,전북 익산시 성당면 함낭로 207 전북 익산시 성당면 와초리 154-4,verified,false,
사비나미술관,서울 은평구 진관1로 93,37.630070,126.929299,11620364,https://map.naver.com/p/entry/place/11620364,37.6301285,126.9292757,high,사비나미술관,서울 은평구 진관1로 93 사비나미술관 서울 은평구 진관동 99-8,verified,false,
국회의사당,서울 영등포구 의사당대로 1,37.532912,126.916404,11583151,https://map.naver.com/p/entry/place/11583151,37.5319169,126.9142029,high,국회의사당,서울 영등포구 의사당대로 1 서울 영등포구 여의도동 1,verified,false,
용산국제업무지구,서울 용산구 청파로 56-20,37.530263,126.955523,1250273456,https://map.naver.com/p/entry/place/1250273456,37.5290538,126.9589431,mid,용산국제업무지구도시개발사업,서울 용산구 한강로3가,verified,false,
대원정사 주차장,서울 용산구 두텁바위로60길 49,37.549249,126.983355,1807937173,https://map.naver.com/p/entry/place/1807937173,37.5489344,126.983687,high,대원정사옥상주차장,서울 용산구 두텁바위로60길 49 대원정사 서울 용산구 후암동 358-17,verified,false,
볼보자동차 동대문전시장,서울 동대문구 천호대로 373,37.562443,127.060509,580094810,https://map.naver.com/p/entry/place/580094810,37.5623945,127.060486,mid,천하자동차 볼보 동대문전시장,서울 동대문구 천호대로 373 서울 동대문구 장안동 414-6,verified,false,
북서울꿈의숲,서울 강북구 월계로 173,37.620254,127.044325,13293207,https://map.naver.com/p/entry/place/13293207,37.6233355,127.0407343,mid,북서울꿈의숲,서울 강북구 월계로 173 서울 강북구 번동 90,verified,false,
성지펜션,인천 강화군 양도면 강화남로721번길 61,37.659864,126.416682,1029086336,https://map.naver.com/p/entry/place/1029086336,37.6598804,126.4166818,high,성지펜션,인천 강화군 양도면 강화남로721번길 61 인천 강화군 양도면 하일리 334-1,verified,false,
서인천25시야구센터,인천 서해구 봉수대로501번길 32,37.520958,126.658630,549677964,https://map.naver.com/p/entry/place/549677964,37.5208755,126.6586144,high,서인천25시야구센터,인천 서해구 봉수대로501번길 32 인천 서해구 원창동 55-6,verified,false,
동남아파트 상가동,인천 연수구 먼우금로 19,37.400723,126.667433,16940443,https://map.naver.com/p/entry/place/16940443,37.533504,126.7406689,low,도두리마을동남아파트상가,인천 계양구 도두리로 58 인천 계양구 작전동 912-4,verified,false,
뜨인돌 출판사,경기 파주시 회동길 337-9,37.716113,126.691625,12439984,https://map.naver.com/p/entry/place/12439984,37.7161712,126.6916007,high,뜨인돌,경기 파주시 회동길 337-9 경기 파주시 서패동 471-2,verified,false,
성모의원,경기 가평군 가평읍 가화로 75,37.826492,127.514923,13233409,https://map.naver.com/p/entry/place/13233409,37.8265083,127.5148874,high,성모의원,경기 가평군 가평읍 가화로 75 성모의원 경기 가평군 가평읍 대곡리 232,verified,false,
HJ매그놀리아국제병원,경기 가평군 설악면 미사리로 267-177,37.691138,127.521375,11701810,https://map.naver.com/p/entry/place/11701810,37.6911374,127.5210901,high,HJ매그놀리아국제병원,경기 가평군 설악면 미사리로 267-177 경기 가평군 설악면 송산리 426-10,verified,false,
흥덕U타워,경기 용인시 기흥구 흥덕중앙로 120,37.274890,127.080097,21628106,https://map.naver.com/p/entry/place/21628106,37.2746488,127.0805703,high,흥덕U타워,경기 용인시 기흥구 흥덕중앙로 120 경기 용인시 기흥구 영덕동 1029,verified,false,
의림여관,강원 춘천시 신동면 의암1길 132,37.835154,127.692935,1676997352,https://map.naver.com/p/entry/place/1676997352,37.8351638,127.6928543,high,의림여관,강원 춘천시 신동면 의암1길 132 의림여관 강원 춘천시 신동면 의암리 28,verified,false,
애막골성당,강원 춘천시 세실로 100-29,37.866611,127.761422,,,,,failed,,,not_matched,false,
남부상가아파트,충북 청주시 서원구 구룡산로405번길 54,36.620523,127.489973,17778257,https://map.naver.com/p/entry/place/17778257,36.620474,127.489975,high,남부상가아파트,충북 청주시 서원구 구룡산로405번길 54 충북 청주시 서원구 모충동 88-4,verified,false,
DDMC,서울 마포구 매봉산로 75,37.578452,126.892899,34348724,https://map.naver.com/p/entry/place/34348724,37.5785028,126.8929061,high,DDMC,서울 마포구 매봉산로 75 동아디지털미디어센터 2층 DDMC관리단 서울 마포구 상암동 1610,verified,false,
마포소금구이,서울 마포구 와우산로32길 36,37.554688,126.932164,82850318,https://map.naver.com/p/entry/place/82850318,37.554693,126.9320861,high,마포소금구이,서울 마포구 와우산로32길 32 서울 마포구 창전동 1-30,verified,false,
대성정밀,서울 구로구 경인로55길 61,37.504458,126.875885,1554203348,https://map.naver.com/p/entry/place/1554203348,37.5115661,126.8921331,low,대성정밀,서울 영등포구 경인로77가길 15 서울 영등포구 문래동2가 30-1,verified,false,
세검정초등학교 정류장(01133),서울 종로구 세검정로 267,37.602373,126.961002,,,,,failed,,,not_matched,false,
