work_id,title,title_official,title_en,title_aliases,title_category,title_cast,broadcaster,air_period,air_status,location_count,location_geocoded,region_count,top_region,wikidata_qid,wiki_lang_count,en_wiki_title,en_views_12m,score_global,score_interest,score_data,score_total,rank,is_top100,poster_url,description,kdramamap_url,last_updated
w_0292,엄마친구아들,엄마친구아들,Love Next Door,Love Next Door;となりのMr.パーフェクト;媽媽朋友的兒子;Mother's Friend's Son,drama,정해인;정소민,tvN,2024-08-17 ~ 2024-10-06,방영종료,104,103,8,서울특별시,Q124326709,17,Love Next Door,222728,17.0,23.43,19.95,60.38,41,Y,https://kdramamap.com/wp-content/uploads/kdramamap/posters/%EC%97%84%EB%A7%88%EC%B9%9C%EA%B5%AC%EC%95%84%EB%93%A4.webp,,https://kdramamap.com/drama/%ec%97%84%eb%a7%88%ec%b9%9c%ea%b5%ac%ec%95%84%eb%93%a4/,2026-07-29
w_0250,스프링피버,스프링 피버,Spring Fever,스프링 피버;Spring Fever;スプリング・フィーバー;春日狂熱,drama,안보현;이주빈,tvN,2026-01-05 ~ 2026-02-10,방영종료,99,98,5,경상북도,Q136527446,11,Spring Fever (TV series),455032,11.0,28.82,19.95,59.77,42,Y,https://kdramamap.com/wp-content/uploads/kdramamap/posters/%EC%8A%A4%ED%94%84%EB%A7%81%ED%94%BC%EB%B2%84.webp,,https://kdramamap.com/drama/%ec%8a%a4%ed%94%84%eb%a7%81%ed%94%bc%eb%b2%84/,2026-07-29
w_0452,피노키오,피노키오,Pinocchio,Pinocchio;ピノキオ;皮諾丘;Pinokio,drama,이종석;박신혜,SBS,2014-11-12 ~ 2015-01-15,방영종료,32,31,1,서울특별시,Q17401474,25,Pinocchio (2014 TV series),97049,25.0,17.16,16.84,59.0,43,Y,https://kdramamap.com/wp-content/uploads/kdramamap/posters/%ED%94%BC%EB%85%B8%ED%82%A4%EC%98%A4.webp,,https://kdramamap.com/drama/%ed%94%bc%eb%85%b8%ed%82%a4%ec%98%a4/,2026-07-29
w_0298,역도요정김복주,역도요정 김복주,Weightlifting Fairy Kim Bok-Joo,역도요정 김복주;Weightlifting Fairy Kim Bok-Joo;力道妖精キム・ボクジュ;舉重妖精金福珠;Yeokdoyojeong Gim Bokju,drama,이성경;남주혁,MBC,2016-11-16 ~ 2017-01-11,방영종료,22,22,1,서울특별시,Q27267642,28,Weightlifting Fairy Kim Bok-joo,102647,28.0,17.58,13.25,58.83,44,Y,https://kdramamap.com/wp-content/uploads/kdramamap/posters/%EC%97%AD%EB%8F%84%EC%9A%94%EC%A0%95%EA%B9%80%EB%B3%B5%EC%A3%BC.webp,,https://kdramamap.com/drama/%ec%97%ad%eb%8f%84%ec%9a%94%ec%a0%95%ea%b9%80%eb%b3%b5%ec%a3%bc/,2026-07-29
w_0357,이상한변호사우영우,이상한 변호사 우영우,Extraordinary Attorney Woo,이상한 변호사 우영우;Extraordinary Attorney Woo;ウ・ヨンウ弁護士は天才肌;奇怪的律師禹英雨;Strange Lawyer Woo Young-woo;Weird Lawyer Woo Young-woo,drama,박은빈;강태오,ENA,2022-06-29 ~ 2022-08-18,방영종료,9,9,3,서울특별시,Q110118400,23,Extraordinary Attorney Woo,372254,23.0,27.31,8.38,58.68,45,Y,https://kdramamap.com/wp-content/uploads/kdramamap/posters/%EC%9D%B4%EC%83%81%ED%95%9C%EB%B3%80%ED%98%B8%EC%82%AC%EC%9A%B0%EC%98%81%EC%9A%B0.webp,,https://kdramamap.com/drama/%ec%9d%b4%ec%83%81%ed%95%9c%eb%b3%80%ed%98%b8%ec%82%ac%ec%9a%b0%ec%98%81%ec%9a%b0/,2026-07-29
w_0184,버터플라이,버터플라이,Butterfly,버터플라이;Butterfly;バタフライ;Butterfly (2025 TV series),drama,김태희;박해수;김지훈,Prime Video,2025-08-13 ~ 2025-09-17,방영종료,37,37,6,서울특별시,Q135726722,6,Butterfly (2025 TV series),860195,6.0,33.63,18.88,58.51,46,Y,https://kdramamap.com/wp-content/uploads/kdramamap/posters/%EB%B2%84%ED%84%B0%ED%94%8C%EB%9D%BC%EC%9D%B4.webp,,https://kdramamap.com/drama/%eb%b2%84%ed%84%b0%ed%94%8c%eb%9d%bc%ec%9d%b4/,2026-07-29
w_0168,무빙,무빙,Moving,Moving;ムービング,drama,류승룡;한효주;조인성;차태현,Disney+,2023-08-09 ~ 2023-09-20,방영종료,53,52,8,부산광역시,Q109317559,12,Moving (South Korean TV series),335273,12.0,26.52,19.91,58.42,47,Y,https://kdramamap.com/wp-content/uploads/kdramamap/posters/%EB%AC%B4%EB%B9%99.webp,,https://kdramamap.com/drama/%eb%ac%b4%eb%b9%99/,2026-07-29
w_0137,레이디두아,레이디 두아,The Art of Sarah,레이디 두아;The Art of Sarah;サラ・キムという女﻿;莎拉的真偽人生;Lady Doir,drama,신혜선;이준혁_1984,Netflix,2026-02-13 ~ 2026-02-13,방영종료,35,34,3,서울특별시,Q131844525,10,The Art of Sarah,560994,10.0,30.4,17.98,58.39,48,Y,https://kdramamap.com/wp-content/uploads/kdramamap/posters/%EB%A0%88%EC%9D%B4%EB%94%94%EB%91%90%EC%95%84.webp,,https://kdramamap.com/drama/%eb%a0%88%ec%9d%b4%eb%94%94%eb%91%90%ec%95%84/,2026-07-29
w_0429,태풍상사,태풍상사,Typhoon Family,Typhoon Family;テプン商事﻿;颱風商社;Typhoon Boss;Typhoon Company;Typhoon Trading Company,drama,이준호;김민하,tvN,2025-10-11 ~ 2025-11-30,방영종료,103,88,5,서울특별시,Q132209543,9,Typhoon Family,505122,9.0,29.61,19.27,57.88,49,Y,https://kdramamap.com/wp-content/uploads/kdramamap/posters/%ED%83%9C%ED%92%8D%EC%83%81%EC%82%AC.webp,,https://kdramamap.com/drama/%ed%83%9c%ed%92%8d%ec%83%81%ec%82%ac/,2026-07-29
w_0261,신이랑법률사무소,신이랑 법률사무소,Phantom Lawyer,신이랑 법률사무소;Phantom Lawyer;シン・イラン法律事務所 〜真実は、あの世からやってくる！？～;神與律師事務所;God and Law Firm;Law Firm of Shin Yi-rang,drama,유연석;이솜,SBS,2026-03-13 ~ 2026-05-02,방영종료,105,105,6,서울특별시,Q136933517,7,Phantom Lawyer,588956,7.0,30.77,20.0,57.77,50,Y,https://kdramamap.com/wp-content/uploads/kdramamap/posters/%EC%8B%A0%EC%9D%B4%EB%9E%91%EB%B2%95%EB%A5%A0%EC%82%AC%EB%AC%B4%EC%86%8C.webp,,https://kdramamap.com/drama/%ec%8b%a0%ec%9d%b4%eb%9e%91%eb%b2%95%eb%a5%a0%ec%82%ac%eb%ac%b4%ec%86%8c/,2026-07-29
w_0327,우주를줄게,우주를 줄게,Our Universe,우주를 줄게;Our Universe;給你宇宙,drama,배인혁;노정의;박서함,tvN,2026-02-04 ~ 2026-03-12,방영종료,80,80,6,서울특별시,Q137668853,6,Our Universe (South Korean TV series),656531,6.0,31.59,20.0,57.59,51,Y,https://kdramamap.com/wp-content/uploads/kdramamap/posters/%EC%9A%B0%EC%A3%BC%EB%A5%BC%EC%A4%84%EA%B2%8C.webp,,https://kdramamap.com/drama/%ec%9a%b0%ec%a3%bc%eb%a5%bc%ec%a4%84%ea%b2%8c/,2026-07-29
w_0254,시그널,시그널,Signal,Signal;シグナル,drama,이제훈;김혜수;조진웅,tvN,2016-01-22 ~ 2016-03-12,방영종료,17,17,1,서울특별시,Q19854621,24,Signal (South Korean TV series),188147,24.0,22.16,11.38,57.53,52,Y,https://kdramamap.com/wp-content/uploads/kdramamap/posters/%EC%8B%9C%EA%B7%B8%EB%84%90.webp,,https://kdramamap.com/drama/%ec%8b%9c%ea%b7%b8%eb%84%90/,2026-07-29
w_0435,트웰브,트웰브,Twelve,Twelve;TWELVE トゥエルブ;十二生肖,drama,마동석;박형식;서인국,KBS2,2025-08-23 ~ 2025-09-14,방영종료,40,40,6,서울특별시,Q130784396,8,Twelve (TV series),483722,8.0,29.28,20.0,57.28,53,Y,https://kdramamap.com/wp-content/uploads/kdramamap/posters/%ED%8A%B8%EC%9B%B0%EB%B8%8C.webp,,https://kdramamap.com/drama/%ed%8a%b8%ec%9b%b0%eb%b8%8c/,2026-07-29
w_0475,힘쎈여자도봉순,힘쎈여자 도봉순,Strong Woman Do Bong-soon,힘쎈여자 도봉순;Strong Woman Do Bong-soon;力の強い女ト・ボンスン;大力女子都奉順;Him-ssen yeo-ja Do Bong-soon;Himssenyeoja Do Bong-soon;Strong Girl Bong-soon,drama,박보영;박형식;지수_1993,JTBC,2017-02-24 ~ 2017-04-15,방영종료,15,15,1,서울특별시,Q27670382,26,Strong Girl Bong-soon,153132,26.0,20.6,10.62,57.23,54,Y,https://kdramamap.com/wp-content/uploads/kdramamap/posters/%ED%9E%98%EC%8E%88%EC%97%AC%EC%9E%90%EB%8F%84%EB%B4%89%EC%88%9C.webp,,https://kdramamap.com/drama/%ed%9e%98%ec%8e%88%ec%97%ac%ec%9e%90%eb%8f%84%eb%b4%89%ec%88%9c/,2026-07-29
w_0433,트리거_넷플릭스,트리거,Trigger,트리거;Trigger;トリガー;槍口彼端,drama,김남길;김영광,Netflix,2025-07-25 ~ 2025-07-25,방영종료,36,36,6,서울특별시,Q130597380,11,Trigger (South Korean TV series),391966,11.0,27.7,18.5,57.2,55,Y,https://kdramamap.com/wp-content/uploads/kdramamap/posters/%ED%8A%B8%EB%A6%AC%EA%B1%B0_%EB%84%B7%ED%94%8C%EB%A6%AD%EC%8A%A4.webp,,https://kdramamap.com/drama/%ed%8a%b8%eb%a6%ac%ea%b1%b0_%eb%84%b7%ed%94%8c%eb%a6%ad%ec%8a%a4/,2026-07-29
w_0245,스위트홈3,스위트홈,Sweet Home,스위트홈;Sweet Home;Sweet Home〜俺と世界の絶望〜,drama,송강;이진욱;이시영;고민시,Netflix,2024-07-19 ~ 2024-07-19,방영종료,14,8,6,경기도,Q65266317,23,Sweet Home (TV series),316183,23.0,26.07,8.11,57.18,56,Y,https://kdramamap.com/wp-content/uploads/kdramamap/posters/%EC%8A%A4%EC%9C%84%ED%8A%B8%ED%99%883.webp,,https://kdramamap.com/drama/%ec%8a%a4%ec%9c%84%ed%8a%b8%ed%99%883/,2026-07-29
w_0355,이번생은처음이라,이번 생은 처음이라,Because This is My First Life,이번 생은 처음이라;Because This is My First Life;この人生は初めてだから;今生是第一次;This Life Is Our First,drama,이민기;정소민,tvN,2017-10-09 ~ 2017-11-28,방영종료,40,39,2,서울특별시,Q39058720,18,Because This Is My First Life,128855,18.0,19.3,19.88,57.17,57,Y,https://kdramamap.com/wp-content/uploads/kdramamap/posters/%EC%9D%B4%EB%B2%88%EC%83%9D%EC%9D%80%EC%B2%98%EC%9D%8C%EC%9D%B4%EB%9D%BC.webp,,https://kdramamap.com/drama/%ec%9d%b4%eb%b2%88%ec%83%9d%ec%9d%80%ec%b2%98%ec%9d%8c%ec%9d%b4%eb%9d%bc/,2026-07-29
w_0372,재벌집막내아들,재벌집 막내아들,Reborn Rich,재벌집 막내아들;Reborn Rich;財閥家の末息子;財閥家的小兒子;Jaebeoljib Maknaeadeul;The Youngest Son of a Conglomerate,drama,송중기;이성민;신현빈,JTBC,2022-11-18 ~ 2022-12-25,방영종료,48,47,6,서울특별시,Q110244733,16,Reborn Rich,166864,16.0,21.25,19.9,57.14,58,Y,https://kdramamap.com/wp-content/uploads/kdramamap/posters/%EC%9E%AC%EB%B2%8C%EC%A7%91%EB%A7%89%EB%82%B4%EC%95%84%EB%93%A4.webp,,https://kdramamap.com/drama/%ec%9e%ac%eb%b2%8c%ec%a7%91%eb%a7%89%eb%82%b4%ec%95%84%eb%93%a4/,2026-07-29
w_0384,지금거신전화는,지금 거신 전화는,When the Phone Rings,지금 거신 전화는;When the Phone Rings;その電話が鳴るとき;現在撥打的電話;The Number You Have Dialed,drama,유연석;채수빈,MBC,2024-11-22 ~ 2025-01-04,방영종료,64,63,6,서울특별시,Q130258195,13,When the Phone Rings,230867,13.0,23.7,19.92,56.62,59,Y,https://kdramamap.com/wp-content/uploads/kdramamap/posters/%EC%A7%80%EA%B8%88%EA%B1%B0%EC%8B%A0%EC%A0%84%ED%99%94%EB%8A%94.webp,,https://kdramamap.com/drama/%ec%a7%80%ea%b8%88%ea%b1%b0%ec%8b%a0%ec%a0%84%ed%99%94%eb%8a%94/,2026-07-29
w_0244,스위트홈2,스위트홈,Sweet Home,스위트홈;Sweet Home;Sweet Home〜俺と世界の絶望〜,drama,송강;이진욱;이시영;고민시,Netflix,2023-12-01 ~ 2023-12-01,방영종료,6,6,2,서울특별시,Q65266317,23,Sweet Home (TV series),316183,23.0,26.07,7.25,56.32,60,Y,https://kdramamap.com/wp-content/uploads/kdramamap/posters/%EC%8A%A4%EC%9C%84%ED%8A%B8%ED%99%882.webp,,https://kdramamap.com/drama/%ec%8a%a4%ec%9c%84%ed%8a%b8%ed%99%882/,2026-07-29
w_0414,캐셔로,캐셔로,Cashero,Cashero;CASHERO 〜ヒーローは現金を持つ〜﻿;現金英雄,drama,이준호;김혜준,Netflix,2025-12-26 ~ 2025-12-26,방영종료,55,53,7,서울특별시,Q132152067,10,Cashero,331412,10.0,26.43,19.82,56.25,61,Y,https://kdramamap.com/wp-content/uploads/kdramamap/posters/%EC%BA%90%EC%85%94%EB%A1%9C.webp,,https://kdramamap.com/drama/%ec%ba%90%ec%85%94%eb%a1%9c/,2026-07-29
w_0341,유미의세포들3,유미의 세포들,Yumi's Cells,유미의 세포들;Yumi's Cells;ユミの細胞たち;柔美的細胞小將;Yu-Mi-ui Sepodeul;Yumi's Cells (K-drama);Yumi's Cells (drama);Yumiui Sepodeul,drama,김고은;김재원,TVING,2026-04-13 ~ 2026-04-13,방영종료,66,66,6,인천광역시,Q107358404,12,Yumi's Cells,243217,12.0,24.09,20.0,56.09,62,Y,https://kdramamap.com/wp-content/uploads/kdramamap/posters/%EC%9C%A0%EB%AF%B8%EC%9D%98%EC%84%B8%ED%8F%AC%EB%93%A43.webp,,https://kdramamap.com/drama/%ec%9c%a0%eb%af%b8%ec%9d%98%ec%84%b8%ed%8f%ac%eb%93%a43/,2026-07-29
w_0338,웰컴투삼달리,웰컴투 삼달리,Welcome to Samdalri,웰컴투 삼달리;Welcome to Samdalri;サムダルリへようこそ;歡迎回到三達里,drama,지창욱;신혜선,JTBC,2023-12-02 ~ 2024-01-21,방영종료,81,81,6,제주특별자치도,Q118611683,15,Welcome to Samdal-ri,162643,15.0,21.06,20.0,56.06,63,Y,https://kdramamap.com/wp-content/uploads/kdramamap/posters/%EC%9B%B0%EC%BB%B4%ED%88%AC%EC%82%BC%EB%8B%AC%EB%A6%AC.webp,,https://kdramamap.com/drama/%ec%9b%b0%ec%bb%b4%ed%88%ac%ec%82%bc%eb%8b%ac%eb%a6%ac/,2026-07-29
w_0289,언더커버미쓰홍,언더커버 미쓰홍,Undercover Miss Hong,언더커버 미쓰홍;Undercover Miss Hong;Missホンは潜入調査中﻿;臥底洪小姐,drama,박신혜;고경표;하윤경,tvN,2026-01-17 ~ 2026-03-08,방영종료,85,85,6,서울특별시,Q136644388,8,Undercover Miss Hong,407216,8.0,27.98,20.0,55.98,64,Y,https://kdramamap.com/wp-content/uploads/kdramamap/posters/%EC%96%B8%EB%8D%94%EC%BB%A4%EB%B2%84%EB%AF%B8%EC%93%B0%ED%99%8D.webp,,https://kdramamap.com/drama/%ec%96%b8%eb%8d%94%ec%bb%a4%eb%b2%84%eb%af%b8%ec%93%b0%ed%99%8d/,2026-07-29
w_0274,아이돌아이,아이돌아이,I Dol I,I Dol I;アイドルアイ;偶像瘋子;Idol Eye;Liar Lawyer,drama,최수영;김재영,ENA,2025-12-22 ~ 2026-01-27,방영종료,75,75,6,서울특별시,Q136532398,6,I Dol I,529219,6.0,29.96,20.0,55.96,65,Y,https://kdramamap.com/wp-content/uploads/kdramamap/posters/%EC%95%84%EC%9D%B4%EB%8F%8C%EC%95%84%EC%9D%B4.webp,,https://kdramamap.com/drama/%ec%95%84%ec%9d%b4%eb%8f%8c%ec%95%84%ec%9d%b4/,2026-07-29
w_0393,찬란한너의계절에,찬란한 너의 계절에,In Your Brilliant Season,찬란한 너의 계절에;In Your Brilliant Season;君がきらめく季節に;在你燦爛的季節,drama,이성경;채종협,MBC,2026-02-20 ~ 2026-04-03,방영종료,129,122,9,서울특별시,Q136890356,8,In Your Radiant Season,420094,8.0,28.22,19.73,55.95,66,Y,https://kdramamap.com/wp-content/uploads/kdramamap/posters/%EC%B0%AC%EB%9E%80%ED%95%9C%EB%84%88%EC%9D%98%EA%B3%84%EC%A0%88%EC%97%90.webp,,https://kdramamap.com/drama/%ec%b0%ac%eb%9e%80%ed%95%9c%eb%84%88%ec%9d%98%ea%b3%84%ec%a0%88%ec%97%90/,2026-07-29
w_0449,프로보노,프로보노,Pro Bono,Pro Bono;プロボノ: アナタの正義救います!﻿;公益律師,drama,정경호;소주연,tvN,2025-12-06 ~ 2026-01-25,방영종료,63,62,4,서울특별시,Q135923528,10,Pro Bono,306558,10.0,25.84,19.92,55.76,67,Y,https://kdramamap.com/wp-content/uploads/kdramamap/posters/%ED%94%84%EB%A1%9C%EB%B3%B4%EB%85%B8.webp,,https://kdramamap.com/drama/%ed%94%84%eb%a1%9c%eb%b3%b4%eb%85%b8/,2026-07-29
w_0401,청춘기록,청춘기록,Record of Youth,Record of Youth;青春の記録;青春紀錄;Chungchungirok;The Moment,drama,박보검;박소담,tvN,2020-09-07 ~ 2020-10-27,방영종료,58,57,1,서울특별시,Q97202879,18,Record of Youth,106119,18.0,17.83,19.91,55.75,68,Y,https://kdramamap.com/wp-content/uploads/kdramamap/posters/%EC%B2%AD%EC%B6%98%EA%B8%B0%EB%A1%9D.webp,,https://kdramamap.com/drama/%ec%b2%ad%ec%b6%98%ea%b8%b0%eb%a1%9d/,2026-07-29
w_0309,오늘도매진했습니다,오늘도 매진했습니다,Sold Out on You,오늘도 매진했습니다;Sold Out on You;本日も完売しました﻿;秒殺愛情;Sold Out Today,drama,안효섭;채원빈,SBS,2026-04-22 ~ 2026-05-28,방영종료,84,83,4,서울특별시,Q137711304,9,Sold Out on You,339435,9.0,26.61,19.94,55.55,69,Y,https://kdramamap.com/wp-content/uploads/kdramamap/posters/%EC%98%A4%EB%8A%98%EB%8F%84%EB%A7%A4%EC%A7%84%ED%96%88%EC%8A%B5%EB%8B%88%EB%8B%A4.webp,,https://kdramamap.com/drama/%ec%98%a4%eb%8a%98%eb%8f%84%eb%a7%a4%ec%a7%84%ed%96%88%ec%8a%b5%eb%8b%88%eb%8b%a4/,2026-07-29
w_0387,지옥2,지옥,Hellbound,지옥;Hellbound;地獄が呼んでいる;地獄;Jiok,drama,김성철;김현주;김신록;문소리,Netflix,2024-10-25 ~ 2024-10-25,방영종료,11,11,5,강원특별자치도,Q100934044,26,Hellbound (TV series),148301,26.0,20.36,9.12,55.48,70,Y,https://kdramamap.com/wp-content/uploads/kdramamap/posters/%EC%A7%80%EC%98%A52.webp,,https://kdramamap.com/drama/%ec%a7%80%ec%98%a52/,2026-07-29
w_0024,견우와선녀,견우와 선녀,Head over Heels,견우와 선녀;Head over Heels;巫女と彦星;牽牛和仙女,drama,조이현;추영우,tvN,2025-06-23 ~ 2025-07-29,방영종료,47,47,7,경기도,Q132518926,12,Head over Heels (South Korean TV series),221348,12.0,23.38,20.0,55.38,71,Y,https://kdramamap.com/wp-content/uploads/kdramamap/posters/%EA%B2%AC%EC%9A%B0%EC%99%80%EC%84%A0%EB%85%80.webp,,https://kdramamap.com/drama/%ea%b2%ac%ec%9a%b0%ec%99%80%ec%84%a0%eb%85%80/,2026-07-29
w_0354,이번생도잘부탁해,이번 생도 잘 부탁해,See You in My 19th Life,이번 생도 잘 부탁해;See You in My 19th Life;生まれ変わってもよろしく;今生也請多指教,drama,신혜선;안보현,tvN,2023-06-17 ~ 2023-07-23,방영종료,90,89,10,서울특별시,Q114863982,15,See You in My 19th Life,149670,15.0,20.43,19.94,55.37,72,Y,https://kdramamap.com/wp-content/uploads/kdramamap/posters/%EC%9D%B4%EB%B2%88%EC%83%9D%EB%8F%84%EC%9E%98%EB%B6%80%ED%83%81%ED%95%B4.webp,,https://kdramamap.com/drama/%ec%9d%b4%eb%b2%88%ec%83%9d%eb%8f%84%ec%9e%98%eb%b6%80%ed%83%81%ed%95%b4/,2026-07-29
w_0242,스물다섯스물하나,스물다섯 스물하나,Twenty-Five Twenty-One,스물다섯 스물하나;Twenty-Five Twenty-One;二十五、二十一;二十五，二十一;Twenty Five Twenty One,drama,김태리;남주혁,tvN,2022-02-12 ~ 2022-04-03,방영종료,12,12,2,서울특별시,Q108809568,21,Twenty-Five Twenty-One,266650,21.0,24.79,9.5,55.29,73,Y,https://kdramamap.com/wp-content/uploads/kdramamap/posters/%EC%8A%A4%EB%AC%BC%EB%8B%A4%EC%84%AF%EC%8A%A4%EB%AC%BC%ED%95%98%EB%82%98.webp,,https://kdramamap.com/drama/%ec%8a%a4%eb%ac%bc%eb%8b%a4%ec%84%af%ec%8a%a4%eb%ac%bc%ed%95%98%eb%82%98/,2026-07-29
w_0378,조립식가족,조립식 가족,Family by Choice,조립식 가족;Family by Choice;組み立て式家族〜僕らの恋の在処〜;重组家庭;A Prefabricated Family;Assembled Family,drama,황인엽;정채연;배현성,JTBC,2024-10-09 ~ 2024-11-27,방영종료,77,76,9,경기도,Q124611032,13,Family by Choice,192966,13.0,22.35,19.94,55.28,74,Y,https://kdramamap.com/wp-content/uploads/kdramamap/posters/%EC%A1%B0%EB%A6%BD%EC%8B%9D%EA%B0%80%EC%A1%B1.webp,,https://kdramamap.com/drama/%ec%a1%b0%eb%a6%bd%ec%8b%9d%ea%b0%80%ec%a1%b1/,2026-07-29
w_0053,기리고,기리고,If Wishes Could Kill,If Wishes Could Kill;キリゴ﻿;Girigo：奪命許願,drama,전소영;강미나;백선호,Netflix,2026-04-24 ~ 2026-04-24,방영종료,11,11,5,서울특별시,Q137836018,15,If Wishes Could Kill,612743,15.0,31.07,9.12,55.19,75,Y,https://kdramamap.com/wp-content/uploads/kdramamap/posters/%EA%B8%B0%EB%A6%AC%EA%B3%A0.webp,,https://kdramamap.com/drama/%ea%b8%b0%eb%a6%ac%ea%b3%a0/,2026-07-29
w_0070,나의아저씨,나의 아저씨,My Mister,나의 아저씨;My Mister;マイ・ディア・ミスター;我的大叔;Azmat Montassaf Al Omr;Challenges at Midlife;My Ahjussi;My Ajussi,drama,이선균;아이유,tvN,2018-03-21 ~ 2018-05-17,방영종료,49,46,2,서울특별시,Q43111245,14,My Mister,168145,14.0,21.31,19.69,55.0,76,Y,https://kdramamap.com/wp-content/uploads/kdramamap/posters/%EB%82%98%EC%9D%98%EC%95%84%EC%A0%80%EC%94%A8.webp,,https://kdramamap.com/drama/%eb%82%98%ec%9d%98%ec%95%84%ec%a0%80%ec%94%a8/,2026-07-29
w_0383,중증외상센터,중증외상센터,The Trauma Code: Heroes on Call,The Trauma Code: Heroes on Call;トラウマコード;外傷重症中心,drama,주지훈;추영우;윤경호,Netflix,2025-01-24 ~ 2025-01-24,방영종료,33,33,7,서울특별시,Q124128670,16,The Trauma Code: Heroes on Call,174673,16.0,21.59,17.38,54.97,77,Y,https://kdramamap.com/wp-content/uploads/kdramamap/posters/%EC%A4%91%EC%A6%9D%EC%99%B8%EC%83%81%EC%84%BC%ED%84%B0.webp,,https://kdramamap.com/drama/%ec%a4%91%ec%a6%9d%ec%99%b8%ec%83%81%ec%84%bc%ed%84%b0/,2026-07-29
w_0468,화유기,화유기,A Korean Odyssey,A Korean Odyssey;花遊記;華遊記;Hwayugi,drama,이승기;차승원;오연서;이홍기,tvN,2017-12-23 ~ 2018-03-04,방영종료,22,22,2,서울특별시,Q41948223,26,A Korean Odyssey,79131,26.0,15.62,13.25,54.87,78,Y,https://kdramamap.com/wp-content/uploads/kdramamap/posters/%ED%99%94%EC%9C%A0%EA%B8%B0.webp,,https://kdramamap.com/drama/%ed%99%94%ec%9c%a0%ea%b8%b0/,2026-07-29
w_0311,오늘부터인간입니다만,오늘부터 인간입니다만,No Tail to Tell,"오늘부터 인간입니다만;No Tail to Tell;今日から""ニンゲン""に転身しました;雖然從今天開始是人類;Human from Today",drama,김혜윤;로몬,SBS,2026-01-16 ~ 2026-02-28,방영종료,99,98,8,서울특별시,Q130241021,10,No Tail to Tell,269553,10.0,24.87,19.95,54.82,79,Y,https://kdramamap.com/wp-content/uploads/kdramamap/posters/%EC%98%A4%EB%8A%98%EB%B6%80%ED%84%B0%EC%9D%B8%EA%B0%84%EC%9E%85%EB%8B%88%EB%8B%A4%EB%A7%8C.webp,,https://kdramamap.com/drama/%ec%98%a4%eb%8a%98%eb%b6%80%ed%84%b0%ec%9d%b8%ea%b0%84%ec%9e%85%eb%8b%88%eb%8b%a4%eb%a7%8c/,2026-07-29
w_0392,착한여자부세미,착한 여자 부세미,Ms. Incognito,착한 여자 부세미;Ms. Incognito;善良的女人夫世美;Good Woman Busemi,drama,전여빈;진영,ENA,2025-09-29 ~ 2025-11-04,방영종료,53,52,8,경기도,Q135458251,8,Ms. Incognito,351351,8.0,26.87,19.91,54.78,80,Y,https://kdramamap.com/wp-content/uploads/kdramamap/posters/%EC%B0%A9%ED%95%9C%EC%97%AC%EC%9E%90%EB%B6%80%EC%84%B8%EB%AF%B8.webp,,https://kdramamap.com/drama/%ec%b0%a9%ed%95%9c%ec%97%ac%ec%9e%90%eb%b6%80%ec%84%b8%eb%af%b8/,2026-07-29
w_0010,S라인,S라인,S Line,S Line,drama,이수혁;이다희;아린,Wavve,2025-07-11 ~ 2025-07-25,방영종료,27,27,3,서울특별시,Q135295160,11,S Line (TV series),436922,11.0,28.52,15.12,54.64,81,Y,https://kdramamap.com/wp-content/uploads/kdramamap/posters/S%EB%9D%BC%EC%9D%B8.webp,,https://kdramamap.com/drama/s%eb%9d%bc%ec%9d%b8/,2026-07-29
